UNIVERSITY_ID;FACULTY_NAME;DEPARTMENT_ID;YEAR_ID;UNIVERSITY_NAME;UNIVERSITY_TYPE;DEPARTMENT_NAME;SCORE_TYPE;SCHOLARSHIP_TYPE;GENERAL_CAPACITY;SCHOOL_CAPACITY;GENERAL_ENROLLMENT;SCHOOL_ENROLLMENT;SUM_CAPACITY;SUM_ENROLLMENT;FIELD_RATE;LAST_SCORE;LAST_RANK;FIRST_SCORE;FIRST_RANK
2048;Mimarlýk ve Tasarým Fakültesi;204810864;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;459,51441;46.374;473,64389;34.801
2048;Mimarlýk ve Tasarým Fakültesi;204810934;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Ýngilizce) (%25 Ýndirimli);SAY;%25 Ýndirimli;58;---;58;---;58;58;100,00%;343,73157;168.320;450,53014;54.101
2048;Uygulamalý Bilimler Yüksekokulu;204810979;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Yüksekokul) (Ýngilizce) (Ücretli);SÖZ;Ücretli;23;---;23;---;23;23;100,00%;288,14353;271.464;356,01291;54.260
2048;Uygulamalý Bilimler Yüksekokulu;204810988;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Yüksekokul) (Ýngilizce) (Burslu);SÖZ;Burslu;9;---;9;---;9;9;100,00%;460,30923;1.178;494,64724;293
2048;Uygulamalý Bilimler Yüksekokulu;204810997;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Yüksekokul) (Ýngilizce) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;31;---;31;---;31;31;100,00%;357,70528;51.640;444,09831;2.079
2048;Ýþletme Fakültesi;204811014;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Finans (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;483,86921;1.742;486,58278;1.550
2048;Ýþletme Fakültesi;204811023;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Finans (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;19;---;19;---;19;19;100,00%;293,58291;319.933;330,42913;184.736
2048;Havacýlýk ve Uzay Bilimleri Fakültesi;204811032;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;406,39129;28.724;460,82106;4.350
2048;Havacýlýk ve Uzay Bilimleri Fakültesi;204811041;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;35;---;35;---;35;35;100,00%;271,96217;432.885;338,68941;161.332
2048;Havacýlýk ve Uzay Bilimleri Fakültesi;204811068;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Pilotaj (Fakülte) (Ýngilizce) (Ücretli);SAY;Ücretli;31;---;31;---;31;31;100,00%;332,92194;186.062;462,68586;43.723
2048;Havacýlýk ve Uzay Bilimleri Fakültesi;204811077;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Pilotaj (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;532,88237;2.185;540,5396;897
2048;Mimarlýk ve Tasarým Fakültesi;204890042;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Endüstriyel Tasarým (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;445,14772;58.815;450,87263;53.818
2048;Mimarlýk ve Tasarým Fakültesi;204890043;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Endüstriyel Tasarým (Fakülte) (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;29;---;29;---;29;29;100,00%;297,34099;261.127;431,15306;70.994
2048;Mimarlýk ve Tasarým Fakültesi;204890044;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýletiþim ve Tasarýmý (Ýngilizce) (Burslu);SÖZ;Burslu;5;---;5;---;5;5;100,00%;471,41355;791;484,43459;462
2048;Mimarlýk ve Tasarým Fakültesi;204890045;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Ýletiþim ve Tasarýmý (Ýngilizce) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;25;---;25;---;25;25;100,00%;311,87598;167.182;453,04688;1.504
2048;Ýþletme Fakültesi;204890046;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;12;---;12;---;12;12;100,00%;474,05491;2.647;483,47092;1.774
2048;Ýþletme Fakültesi;204890047;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;71;---;71;---;71;71;100,00%;299,64791;293.318;472,1876;2.858
2048;Mühendislik Fakültesi;204890048;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Ýngilizce) (Ücretli);SAY;Ücretli;16;---;16;---;16;16;100,00%;444,6695;59.208;522,21263;4.984
2048;Mühendislik Fakültesi;204890049;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (Ücretli);SAY;Ücretli;12;---;12;---;12;12;100,00%;400,86816;98.830;433,0769;69.368
2048;Mühendislik Fakültesi;204890050;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (Ücretli);SAY;Ücretli;21;---;21;---;21;21;100,00%;403,92557;95.870;426,64605;74.968
2048;Mühendislik Fakültesi;204890051;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Ücretli);SAY;Ücretli;9;---;9;---;9;9;100,00%;378,41527;122.505;387,47201;112.499
2048;Sosyal Bilimler Fakültesi;204890052;20;ÖZYEÐÝN ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Ücretli);EA;Ücretli;17;---;17;---;17;17;100,00%;319,62479;218.441;343,18205;149.479
2049;Mühendislik Fakültesi;204910078;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði (Ýngilizce) (Ücretli);SAY;Ücretli;11;---;1;---;11;1;9,10%;303,63141;245.633;303,63141;245.633
2049;Mühendislik Fakültesi;204910087;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;11;---;11;---;11;11;100,00%;442,19401;61.394;449,06187;55.371
2049;Denizcilik Fakültesi;204910157;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Deniz Ulaþtýrma Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (Ücretli);SAY;Ücretli;19;---;10;---;19;10;52,60%;284,60018;295.913;322,56062;204.973
2049;Denizcilik Fakültesi;204910166;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Deniz Ulaþtýrma Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;15;---;15;---;15;15;100,00%;406,45387;93.452;452,33747;52.535
2049;Denizcilik Fakültesi;204910175;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Deniz Ulaþtýrma Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;66;---;66;---;66;66;100,00%;304,95698;242.485;391,87265;107.820
2049;Denizcilik Fakültesi;204910193;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Makineleri Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (Burslu);SAY;Burslu;12;---;12;---;12;12;100,00%;406,0967;93.788;440,34988;62.997
2049;Denizcilik Fakültesi;204910209;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Makineleri Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;52;---;52;---;52;52;100,00%;316,9245;216.264;392,14517;107.564
2049;Mühendislik Fakültesi;204910218;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;53;---;53;---;53;53;100,00%;317,87983;214.333;434,39564;68.215
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910236;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi ve Finans (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;31;---;18;---;31;18;58,10%;214,80144;929.999;312,72125;242.337
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910245;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Ekonomi ve Finans (Ýngilizce) (Burslu);EA;Burslu;5;---;5;---;5;5;100,00%;319,55431;218.655;337,84139;163.661
2049;Mühendislik Fakültesi;204910272;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;39;---;21;---;39;21;53,80%;286,23878;291.204;361,95026;142.644
2049;Mühendislik Fakültesi;204910281;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Makine Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;7;---;7;---;7;7;100,00%;405,10773;94.736;417,08672;83.499
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910342;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Denizcilik Ýþletmeleri Yönetimi (Ýngilizce) (Ücretli);EA;Ücretli;12;---;11;---;12;11;91,70%;192,22286;997.074;247,23301;605.634
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910351;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Denizcilik Ýþletmeleri Yönetimi (Ýngilizce) (Burslu);EA;Burslu;11;---;11;---;11;11;100,00%;348,82984;135.310;396,48361;41.060
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910369;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Denizcilik Ýþletmeleri Yönetimi (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;51;---;51;---;51;51;100,00%;247,4797;603.677;347,34229;138.945
2049;Mühendislik Fakültesi;204910378;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;7;---;7;---;7;7;100,00%;421,2999;79.635;433,2641;69.220
2049;Mühendislik Fakültesi;204910387;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Elektrik-Elektronik Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;39;---;23;---;39;23;59,00%;285,64592;292.931;406,23326;93.666
2049;Mühendislik Fakültesi;204910493;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;421,81484;79.154;429,32357;72.621
2049;Mühendislik Fakültesi;204910518;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Endüstri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;34;---;29;---;34;29;85,30%;283,44946;299.274;410,7633;89.396
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910527;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;373,69033;80.468;385,07115;59.212
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204910545;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;43;---;43;---;43;43;100,00%;256,42799;535.183;372,04909;83.833
2049;Hukuk Fakültesi ;204950395;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Burslu);EA;Burslu;12;---;12;---;12;12;100,00%;413,70342;21.834;421,6896;16.356
2049;Hukuk Fakültesi ;204950396;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (Ücretli);EA;Ücretli;13;---;13;---;13;13;100,00%;358,6108;112.504;380,56766;67.179
2049;Hukuk Fakültesi ;204950398;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Hukuk (%50 Ýndirimli);EA;%50 Ýndirimli;55;---;55;---;55;55;100,00%;389,19521;52.056;411,18932;23.992
2049;Mühendislik Fakültesi;204950400;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Biliþim Sistemleri Mühendisliði (Ýngilizce) (Burslu);SAY;Burslu;6;---;6;---;6;6;100,00%;388,50361;111.371;410,18495;89.970
2049;Mühendislik Fakültesi;204950402;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Biliþim Sistemleri Mühendisliði (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;34;---;18;---;34;18;52,90%;285,35753;293.733;329,48011;192.082
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204950406;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Lojistik Yönetimi (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;311,25264;247.649;364,43601;99.654
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204950407;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Lojistik Yönetimi (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;33;---;24;---;33;24;72,70%;208,59121;972.051;266,80079;464.611
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204950408;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;330,73938;183.798;353,37731;124.504
2049;Ýktisadi ve Ýdari Bilimler Fakültesi;204950409;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Uluslararasý Ticaret ve Ýþletmecilik (Fakülte) (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;42;---;42;---;42;42;100,00%;220,8632;863.973;294,70198;314.788
2049;Denizcilik Fakültesi;204950416;20;PÝRÝ REÝS ÜNÝVERSÝTESÝ ;Vakýf;Gemi Makineleri Ýþletme Mühendisliði (Fakülte) (Ýngilizce) (Ücretli);SAY;Ücretli;16;---;7;---;16;7;43,80%;288,46685;284.914;306,74046;238.269
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205010012;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (Burslu);EA;Burslu;7;---;7;---;7;7;100,00%;348,8038;135.385;364,12367;100.320
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205010021;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Ýç Mimarlýk ve Çevre Tasarýmý (%50 Ýndirimli);EA;%50 Ýndirimli;43;---;43;---;43;43;100,00%;256,35191;535.800;321,76003;211.429
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090029;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (Burslu);DÝL;Burslu;8;---;8;---;8;8;100,00%;390,10996;18.416;414,90217;11.968
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090030;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Ýngiliz Dili ve Edebiyatý (Ýngilizce) (%50 Ýndirimli);DÝL;%50 Ýndirimli;42;---;42;---;42;42;100,00%;244,71195;65.145;350,18077;30.048
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090031;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Tarih (Burslu);SÖZ;Burslu;5;---;5;---;5;5;100,00%;344,56759;74.761;352,70386;59.700
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090032;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Tarih (%50 Ýndirimli);SÖZ;%50 Ýndirimli;25;---;13;---;25;13;52,00%;225,87725;686.199;295,52897;235.635
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090033;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Burslu);EA;Burslu;6;---;6;---;6;6;100,00%;370,85355;86.208;377,64471;72.753
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090034;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (%50 Ýndirimli);EA;%50 Ýndirimli;34;---;34;---;34;34;100,00%;281,21209;380.675;308,93414;256.206
2050;Mühendislik Fakültesi;205090035;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (Burslu);SAY;Burslu;5;---;5;---;5;5;100,00%;420,89375;80.005;435,87862;66.890
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090036;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Radyo, Televizyon ve Sinema (Burslu);SÖZ;Burslu;5;---;5;---;5;5;100,00%;340,66307;82.984;353,21008;58.804
2050;Mühendislik Fakültesi;205090037;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Bilgisayar Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;25;---;13;---;25;13;52,00%;284,20909;297.057;347,32781;162.833
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090038;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Radyo, Televizyon ve Sinema (%50 Ýndirimli);SÖZ;%50 Ýndirimli;30;---;30;---;30;30;100,00%;208,74098;805.471;301,34596;209.597
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090041;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (Burslu);SAY;Burslu;3;---;3;---;3;3;100,00%;365,67222;137.792;375,00896;126.517
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090043;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Mimarlýk (%50 Ýndirimli);SAY;%50 Ýndirimli;17;---;2;---;17;2;11,80%;309,39852;232.244;338,35278;176.882
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090045;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (Burslu);SÖZ;Burslu;5;---;5;---;5;5;100,00%;338,22046;88.525;344,71961;74.453
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090046;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Halkla Ýliþkiler ve Reklamcýlýk (Fakülte) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;30;---;19;---;30;19;63,30%;211,24174;795.913;263,81566;410.952
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090047;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Fakülte) (Burslu);SÖZ;Burslu;8;---;8;---;8;8;100,00%;375,53037;29.551;392,52016;16.401
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090048;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Gastronomi ve Mutfak Sanatlarý (Fakülte) (%50 Ýndirimli);SÖZ;%50 Ýndirimli;42;---;42;---;42;42;100,00%;253,48576;479.362;307,94516;182.307
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090051;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce) (Burslu);EA;Burslu;3;---;3;---;3;3;100,00%;318,91859;220.777;319,88574;217.583
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090054;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (Burslu);SÖZ;Burslu;7;---;7;---;7;7;100,00%;336,93804;91.566;356,70538;53.233
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090056;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (Burslu);EA;Burslu;8;---;8;---;8;8;100,00%;367,12962;93.861;379,13617;69.855
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090057;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Psikoloji (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;46;---;46;---;46;46;100,00%;255,81074;539.739;306,01347;267.386
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090083;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Siyaset Bilimi ve Uluslararasý Ýliþkiler (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;17;---;9;---;17;9;52,90%;200,31812;988.112;264,24218;481.120
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090090;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yeni Medya ve Ýletiþim (Burslu);SÖZ;Burslu;9;---;9;---;9;9;100,00%;322,24871;132.048;343,11431;77.809
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090091;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yeni Medya ve Ýletiþim (%50 Ýndirimli);SÖZ;%50 Ýndirimli;51;---;22;---;51;22;43,10%;194,5117;821.098;309,351;176.817
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090100;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (Burslu);EA;Burslu;9;---;9;---;9;9;100,00%;310,72542;249.562;339,58066;158.975
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090101;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Biliþim Sistemleri (Fakülte) (%50 Ýndirimli);EA;%50 Ýndirimli;51;---;51;---;51;51;100,00%;236,77771;695.912;283,33137;369.569
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090102;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (Burslu);EA;Burslu;9;---;9;---;9;9;100,00%;292,13742;326.633;348,65185;135.771
2050;Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi;205090103;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Havacýlýk Yönetimi (Fakülte) (%50 Ýndirimli);EA;%50 Ýndirimli;51;---;26;---;51;26;51,00%;200,65448;987.763;255,44956;542.313
2050;Mühendislik Fakültesi;205090104;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (Burslu);SAY;Burslu;9;---;9;---;9;9;100,00%;415,88329;84.652;444,28159;59.554
2050;Mühendislik Fakültesi;205090105;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Yazýlým Mühendisliði (%50 Ýndirimli);SAY;%50 Ýndirimli;51;---;32;---;51;32;62,70%;283,25829;299.854;410,47636;89.674
2050;Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi;205090116;20;ÝSTANBUL AYVANSARAY ÜNÝVERSÝTESÝ ;Vakýf;Görsel Ýletiþim Tasarýmý (%50 Ýndirimli);SÖZ;%50 Ýndirimli;38;---;19;---;38;19;50,00%;210,39769;799.510;301,47714;209.037
2051;Sanat ve Sosyal Bilimler Fakültesi;205110056;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Sanat ve Sosyal Bilimler Programlarý (Ýngilizce) (Ücretli);EA;Ücretli;35;---;35;---;35;35;100,00%;316,73046;228.074;445,90335;7.327
2051;Sanat ve Sosyal Bilimler Fakültesi;205110074;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Sanat ve Sosyal Bilimler Programlarý (Ýngilizce) (Burslu);EA;Burslu;23;---;23;---;23;23;100,00%;501,94451;738;539,31064;38
2051;Sanat ve Sosyal Bilimler Fakültesi;205110083;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Sanat ve Sosyal Bilimler Programlarý (Ýngilizce) (%50 Ýndirimli);EA;%50 Ýndirimli;89;---;89;---;89;89;100,00%;367,88212;92.288;474,88089;2.554
2051;Mühendislik ve Doða Bilimleri Fakültesi;205110092;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Mühendislik ve Doða Bilimleri Programlarý (Ýngilizce) (Ücretli);SAY;Ücretli;242;---;242;---;242;242;100,00%;387,3667;112.608;474,15416;34.376
2051;Mühendislik ve Doða Bilimleri Fakültesi;205110117;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Mühendislik ve Doða Bilimleri Programlarý (Ýngilizce) (Burslu);SAY;Burslu;71;---;71;---;71;71;100,00%;535,9308;1.604;553,77336;49
2051;Mühendislik ve Doða Bilimleri Fakültesi;205110126;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Mühendislik ve Doða Bilimleri Programlarý (Ýngilizce) (%50 Ýndirimli);SAY;%50 Ýndirimli;155;---;155;---;155;155;100,00%;477,99262;31.320;534,36894;1.873
2051;Yönetim Bilimleri Fakültesi;205110135;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Bilimleri Programlarý (Ýngilizce) (Ücretli);EA;Ücretli;46;---;46;---;46;46;100,00%;319,98884;217.268;370,32265;87.310
2051;Yönetim Bilimleri Fakültesi;205110144;20;SABANCI ÜNÝVERSÝTESÝ ;Vakýf;Yönetim Bilimleri Programlarý (Ýngilizce) (Burslu);EA;Burslu;24;---;24;---;24;24;100,00%;507,76495;563;544,48284;23
